"number";"title";"id";"year"
"1";" Lettre ouverte aux futurs illetrés";"10206960736666484874";"1980"
"2";"Les plus vieilles taupes";"4198729428426429637";"1977"
"3";"Taupes";"7432212977762348346";"2006"
"4";"Quelques taupes allemandes à l'Œuvre dans l'Encyclopédie";"1299859451002023589";"1988"
"5";" Bonjour Farewell: La vérité sur la taupe française du KGB";"18014862937164984571";"2014"
